6898, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 3, 1, 3
9904, swamp, biomesoplenty:marsh, CREATURE, quark:frog, 3, 1, 3
9905, swamp, biomesoplenty:marsh, AMBIENT, minecraft:bat, 3, 1, 3
9906, swamp, biomesoplenty:marsh, AMBIENT, alexsmobs:fly, 3, 1, 3
9907, swamp, biomesoplenty:marsh, AMBIENT, alexsmobs:cockroach, 3, 1, 3
9908, swamp, biomesoplenty:marsh, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
9909, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
9910, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
9911, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
9912, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
9913, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
9914, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
9915, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
9916, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
9917, swamp, biomesoplenty:marsh, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
9918, swamp, biomesoplenty:marsh, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
9919, swamp, biomesoplenty:marsh, WATER_AMBIENT, alexsmobs:catfish, 3, 1, 3
9920, swamp, biomesoplenty:marsh, fireflies, naturalist:firefly, 3, 1, 3
9921, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:spider, 3, 1, 3
9922, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:zombie, 3, 1, 3
9923, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:zombie_villager, 1, 1, 3
9924, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:skeleton, 3, 1, 3
9925, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:creeper, 3, 1, 3
9926, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:slime, 3, 1, 3
9927, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:enderman, 1, 1, 3
9928, forest, biomesoplenty:mediterranean_forest, MONSTER, minecraft:witch, 1, 1, 3
9929, forest, biomesoplenty:mediterranean_forest, MONSTER, mowziesmobs:grottol, 3, 1, 3
9930, forest, biomesoplenty:mediterranean_forest, MONSTER, alexsmobs:centipede_head, 3, 1, 3
9931, forest, biomesoplenty:mediterranean_forest, MONSTER, quark:stoneling, 3, 1, 3
9932, forest, biomesoplenty:mediterranean_forest, MONSTER, quark:toretoise, 3, 1, 3
9933, forest, biomesoplenty:mediterranean_forest, CREATURE, minecraft:sheep, 3, 1, 3
9934, forest, biomesoplenty:mediterranean_forest, CREATURE, minecraft:pig, 3, 1, 3
9935, forest, biomesoplenty:mediterranean_forest, CREATURE, minecraft:chicken, 3, 1, 3
9936, forest, biomesoplenty:mediterranean_forest, CREATURE, minecraft:cow, 3, 1, 3
9937, forest, biomesoplenty:mediterranean_forest, CREATURE, naturalist:bear, 3, 1, 3
9938, forest, biomesoplenty:mediterranean_forest, CREATURE, naturalist:deer, 3, 1, 3
9939, forest, biomesoplenty:mediterranean_forest, CREATURE, naturalist:snail, 3, 1, 3
9940, forest, biomesoplenty:mediterranean_forest, CREATURE, naturalist:butterfly, 3, 1, 3
9941, forest, biomesoplenty:mediterranean_forest, CREATURE, naturalist:snake, 3, 1, 3
9942, forest, biomesoplenty:mediterranean_forest, CREATURE, naturalist:cardinal, 3, 1, 3
9943, forest, biomesoplenty:mediterranean_forest, CREATURE, naturalist:robin, 3, 1, 3
9944, forest, biomesoplenty:mediterranean_forest, CREATURE, minecraft:rabbit, 3, 1, 3
9945, forest, biomesoplenty:mediterranean_forest, CREATURE, minecraft:fox, 3, 1, 3
9946, forest, biomesoplenty:mediterranean_forest, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
9947, forest, biomesoplenty:mediterranean_forest, CREATURE, alexsmobs:raccoon, 3, 1, 3
9948, forest, biomesoplenty:mediterranean_forest, CREATURE, alexsmobs:crow, 3, 1, 3
9949, forest, biomesoplenty:mediterranean_forest, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
9950, forest, biomesoplenty:mediterranean_forest, AMBIENT, minecraft:bat, 3, 1, 3
9951, forest, biomesoplenty:mediterranean_forest, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
9952, forest, biomesoplenty:mediterranean_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
9953, forest, biomesoplenty:mediterranean_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
9954, forest, biomesoplenty:mediterranean_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
9955, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
9956, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
9957, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
9958, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
9959, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
9960, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
9961, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
9962, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
9963, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
9964, forest, biomesoplenty:mediterranean_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
9965, forest, biomesoplenty:mediterranean_forest, fireflies, naturalist:firefly, 3, 1, 3
9966, icy, biomesoplenty:muskeg, MONSTER, minecraft:spider, 3, 1, 3
9967, icy, biomesoplenty:muskeg, MONSTER, minecraft:zombie, 3, 1, 3
9968, icy, biomesoplenty:muskeg, MONSTER, minecraft:zombie_villager, 1, 1, 3
9969, icy, biomesoplenty:muskeg, MONSTER, minecraft:skeleton, 3, 1, 3
9970, icy, biomesoplenty:muskeg, MONSTER, minecraft:slime, 3, 1, 3
9971, icy, biomesoplenty:muskeg, MONSTER, minecraft:enderman, 1, 1, 3
9972, icy, biomesoplenty:muskeg, MONSTER, minecraft:witch, 1, 1, 3
9973, icy, biomesoplenty:muskeg, MONSTER, creeperoverhaul:snowy_creeper, 3, 1, 3
9974, icy, biomesoplenty:muskeg, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
9975, icy, biomesoplenty:muskeg, MONSTER, mowziesmobs:grottol, 3, 1, 3
9976, icy, biomesoplenty:muskeg, MONSTER, alexsmobs:centipede_head, 3, 1, 3
9977, icy, biomesoplenty:muskeg, MONSTER, quark:stoneling, 3, 1, 3
9978, icy, biomesoplenty:muskeg, MONSTER, quark:toretoise, 3, 1, 3
9979, icy, biomesoplenty:muskeg, CREATURE, aquaculture:box_turtle, 3, 1, 3
9980, icy, biomesoplenty:muskeg, CREATURE, naturalist:bluejay, 3, 1, 3
9981, icy, biomesoplenty:muskeg, CREATURE, alexsmobs:crocodile, 3, 1, 3
9982, icy, biomesoplenty:muskeg, CREATURE, alexsmobs:shoebill, 3, 1, 3
9983, icy, biomesoplenty:muskeg, CREATURE, alexsmobs:alligator_snapping_turtle, 3, 1, 3
9984, icy, biomesoplenty:muskeg, CREATURE, alexsmobs:tusklin, 3, 1, 3
9985, icy, biomesoplenty:muskeg, CREATURE, alexsmobs:anaconda, 3, 1, 3
9986, icy, biomesoplenty:muskeg, CREATURE, quark:frog, 3, 1, 3
9987, icy, biomesoplenty:muskeg, AMBIENT, minecraft:bat, 3, 1, 3
9988, icy, biomesoplenty:muskeg, AMBIENT, alexsmobs:fly, 3, 1, 3
9989, icy, biomesoplenty:muskeg, AMBIENT, alexsmobs:cockroach, 3, 1, 3
9990, icy, biomesoplenty:muskeg, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
9991, icy, biomesoplenty:muskeg, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
9992, icy, biomesoplenty:muskeg, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
9993, icy, biomesoplenty:muskeg, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
9994, icy, biomesoplenty:muskeg, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
9995, icy, biomesoplenty:muskeg, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
9996, icy, biomesoplenty:muskeg, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
9997, icy, biomesoplenty:muskeg, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
9998, icy, biomesoplenty:muskeg, WATER_AMBIENT, alexsmobs:catfish, 3, 1, 3
9999, forest, biomesoplenty:mystic_grove, MONSTER, minecraft:zombie_villager, 1, 1, 3
10000, forest, biomesoplenty:mystic_grove, MONSTER, minecraft:slime, 3, 1, 3
10001, forest, biomesoplenty:mystic_grove, MONSTER, minecraft:witch, 1, 1, 3
10002, forest, biomesoplenty:mystic_grove, MONSTER, mowziesmobs:grottol, 3, 1, 3
10003, forest, biomesoplenty:mystic_grove, MONSTER, alexsmobs:centipede_head, 3, 1, 3
10004, forest, biomesoplenty:mystic_grove, MONSTER, quark:stoneling, 3, 1, 3
10005, forest, biomesoplenty:mystic_grove, MONSTER, quark:toretoise, 3, 1, 3
10006, forest, biomesoplenty:mystic_grove, CREATURE, minecraft:rabbit, 3, 1, 3
10007, forest, biomesoplenty:mystic_grove, CREATURE, minecraft:fox, 3, 1, 3
10008, forest, biomesoplenty:mystic_grove, CREATURE, naturalist:bear, 3, 1, 3
10009, forest, biomesoplenty:mystic_grove, CREATURE, naturalist:deer, 3, 1, 3
10010, forest, biomesoplenty:mystic_grove, CREATURE, naturalist:snail, 3, 1, 3
10011, forest, biomesoplenty:mystic_grove, CREATURE, naturalist:butterfly, 3, 1, 3
10012, forest, biomesoplenty:mystic_grove, CREATURE, naturalist:snake, 3, 1, 3
10013, forest, biomesoplenty:mystic_grove, CREATURE, naturalist:cardinal, 3, 1, 3
10014, forest, biomesoplenty:mystic_grove, CREATURE, naturalist:robin, 3, 1, 3
10015, forest, biomesoplenty:mystic_grove, CREATURE, minecraft:rabbit, 3, 1, 3
10016, forest, biomesoplenty:mystic_grove, CREATURE, minecraft:fox, 3, 1, 3
10017, forest, biomesoplenty:mystic_grove, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
10018, forest, biomesoplenty:mystic_grove, CREATURE, alexsmobs:raccoon, 3, 1, 3
10019, forest, biomesoplenty:mystic_grove, CREATURE, alexsmobs:crow, 3, 1, 3
10020, forest, biomesoplenty:mystic_grove, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
10021, forest, biomesoplenty:mystic_grove, AMBIENT, minecraft:bat, 3, 1, 3
10022, forest, biomesoplenty:mystic_grove, AMBIENT, mowziesmobs:lantern, 3, 1, 3
10023, forest, biomesoplenty:mystic_grove, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
10024, forest, biomesoplenty:mystic_grove, AMBIENT, alexsmobs:fly, 3, 1, 3
10025, forest, biomesoplenty:mystic_grove, AMBIENT, alexsmobs:cockroach, 3, 1, 3
10026, forest, biomesoplenty:mystic_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
10027, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
10028, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
10029, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
10030, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
10031, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
10032, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
10033, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
10034, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
10035, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
10036, forest, biomesoplenty:mystic_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
10037, forest, biomesoplenty:mystic_grove, fireflies, naturalist:firefly, 3, 1, 3
10038, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, minecraft:spider, 3, 1, 3
10039, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, minecraft:zombie, 3, 1, 3
10040, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, minecraft:zombie_villager, 1, 1, 3
10041, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, minecraft:skeleton, 3, 1, 3
10042, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, minecraft:slime, 3, 1, 3
10043, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, minecraft:enderman, 1, 1, 3
10044, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, minecraft:witch, 1, 1, 3
10045, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, creeperoverhaul:spruce_creeper, 3, 1, 3
10046, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
10047, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, mowziesmobs:grottol, 3, 1, 3
10048, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, alexsmobs:centipede_head, 3, 1, 3
10049, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, quark:stoneling, 3, 1, 3
10050, taiga, biomesoplenty:old_growth_dead_forest, MONSTER, quark:toretoise, 3, 1, 3
10051, taiga, biomesoplenty:old_growth_dead_forest, CREATURE, naturalist:bear, 3, 1, 3
10052, taiga, biomesoplenty:old_growth_dead_forest, CREATURE, naturalist:bluejay, 3, 1, 3
10053, taiga, biomesoplenty:old_growth_dead_forest, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
10054, taiga, biomesoplenty:old_growth_dead_forest, CREATURE, alexsmobs:raccoon, 3, 1, 3
10055, taiga, biomesoplenty:old_growth_dead_forest, CREATURE, alexsmobs:crow, 3, 1, 3
10056, taiga, biomesoplenty:old_growth_dead_forest, AMBIENT, minecraft:bat, 3, 1, 3
10057, taiga, biomesoplenty:old_growth_dead_forest, AMBIENT, alexsmobs:fly, 3, 1, 3
10058, taiga, biomesoplenty:old_growth_dead_forest, AMBIENT, alexsmobs:cockroach, 3, 1, 3
10059, taiga, biomesoplenty:old_growth_dead_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
10060, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
10061, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
10062, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
10063, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
10064, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
10065, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
10066, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
10067, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
10068, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
10069, taiga, biomesoplenty:old_growth_dead_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
10070, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:spider, 3, 1, 3
10071, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:zombie, 3, 1, 3
10072, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:zombie_villager, 1, 1, 3
10073, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:skeleton, 3, 1, 3
10074, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:creeper, 3, 1, 3
10075, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:slime, 3, 1, 3
10076, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:enderman, 1, 1, 3
10077, forest, biomesoplenty:old_growth_woodland, MONSTER, minecraft:witch, 1, 1, 3
10078, forest, biomesoplenty:old_growth_woodland, MONSTER, mowziesmobs:grottol, 3, 1, 3
10079, forest, biomesoplenty:old_growth_woodland, MONSTER, alexsmobs:centipede_head, 3, 1, 3
10080, forest, biomesoplenty:old_growth_woodland, MONSTER, quark:stoneling, 3, 1, 3
10081, forest, biomesoplenty:old_growth_woodland, MONSTER, quark:toretoise, 3, 1, 3
10082, forest, biomesoplenty:old_growth_woodland, CREATURE, minecraft:sheep, 3, 1, 3
10083, forest, biomesoplenty:old_growth_woodland, CREATURE, minecraft:pig, 3, 1, 3
10084, forest, biomesoplenty:old_growth_woodland, CREATURE, minecraft:chicken, 3, 1, 3
10085, forest, biomesoplenty:old_growth_woodland, CREATURE, minecraft:cow, 3, 1, 3
10086, forest, biomesoplenty:old_growth_woodland, CREATURE, naturalist:bear, 3, 1, 3
10087, forest, biomesoplenty:old_growth_woodland, CREATURE, naturalist:deer, 3, 1, 3
10088, forest, biomesoplenty:old_growth_woodland, CREATURE, naturalist:snail, 3, 1, 3
10089, forest, biomesoplenty:old_growth_woodland, CREATURE, naturalist:butterfly, 3, 1, 3
10090, forest, biomesoplenty:old_growth_woodland, CREATURE, naturalist:snake, 3, 1, 3
10091, forest, biomesoplenty:old_growth_woodland, CREATURE, naturalist:cardinal, 3, 1, 3
10092, forest, biomesoplenty:old_growth_woodland, CREATURE, naturalist:robin, 3, 1, 3
10093, forest, biomesoplenty:old_growth_woodland, CREATURE, minecraft:rabbit, 3, 1, 3
10094, forest, biomesoplenty:old_growth_woodland, CREATURE, minecraft:fox, 3, 1, 3
10095, forest, biomesoplenty:old_growth_woodland, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
10096, forest, biomesoplenty:old_growth_woodland, CREATURE, alexsmobs:raccoon, 3, 1, 3
10097, forest, biomesoplenty:old_growth_woodland, CREATURE, alexsmobs:crow, 3, 1, 3
10098, forest, biomesoplenty:old_growth_woodland, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
10099, forest, biomesoplenty:old_growth_woodland, AMBIENT, minecraft:bat, 3, 1, 3
10100, forest, biomesoplenty:old_growth_woodland, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
10101, forest, biomesoplenty:old_growth_woodland, AMBIENT, alexsmobs:fly, 3, 1, 3
10102, forest, biomesoplenty:old_growth_woodland, AMBIENT, alexsmobs:cockroach, 3, 1, 3
10103, forest, biomesoplenty:old_growth_woodland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
10104, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
10105, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
10106, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
10107, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
10108, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
10109, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
10110, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
10111, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
10112, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
10113, forest, biomesoplenty:old_growth_woodland, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
10114, forest, biomesoplenty:old_growth_woodland, fireflies, naturalist:firefly, 3, 1, 3
10115, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:illusioner, 3, 1, 3
10116, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:spider, 3, 1, 3
10117, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:slime, 3, 1, 3
10118, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:enderman, 1, 1, 3
10119, taiga, biomesoplenty:ominous_woods, MONSTER, minecraft:witch, 1, 1, 3
10120, taiga, biomesoplenty:ominous_woods, MONSTER, creeperoverhaul:spruce_creeper, 3, 1, 3
10121, taiga, biomesoplenty:ominous_woods, MONSTER, creeperoverhaul:cave_creeper, 3, 1, 3
10122, taiga, biomesoplenty:ominous_woods, MONSTER, mowziesmobs:grottol, 3, 1, 3
10123, taiga, biomesoplenty:ominous_woods, MONSTER, alexsmobs:centipede_head, 3, 1, 3
10124, taiga, biomesoplenty:ominous_woods, MONSTER, quark:stoneling, 3, 1, 3
10125, taiga, biomesoplenty:ominous_woods, MONSTER, quark:toretoise, 3, 1, 3
10126, taiga, biomesoplenty:ominous_woods, CREATURE, naturalist:bear, 3, 1, 3
10127, taiga, biomesoplenty:ominous_woods, CREATURE, naturalist:bluejay, 3, 1, 3
10128, taiga, biomesoplenty:ominous_woods, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
10129, taiga, biomesoplenty:ominous_woods, CREATURE, alexsmobs:raccoon, 3, 1, 3
10130, taiga, biomesoplenty:ominous_woods, CREATURE, alexsmobs:crow, 3, 1, 3
10131, taiga, biomesoplenty:ominous_woods, AMBIENT, minecraft:bat, 3, 1, 3
10132, taiga, biomesoplenty:ominous_woods, AMBIENT, alexsmobs:fly, 3, 1, 3
10133, taiga, biomesoplenty:ominous_woods, AMBIENT, alexsmobs:cockroach, 3, 1, 3
10134, taiga, biomesoplenty:ominous_woods, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
10135, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
10136, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
10137, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
10138, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
10139, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
10140, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
10141, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
10142, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
10143, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
10144, taiga, biomesoplenty:ominous_woods, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 3, 1, 3
10145, forest, biomesoplenty:orchard, MONSTER, minecraft:spider, 3, 1, 3
10146, forest, biomesoplenty:orchard, MONSTER, minecraft:zombie, 3, 1, 3
10147, forest, biomesoplenty:orchard, MONSTER, minecraft:zombie_villager, 1, 1, 3
10148, forest, biomesoplenty:orchard, MONSTER, minecraft:skeleton, 3, 1, 3
10149, forest, biomesoplenty:orchard, MONSTER, minecraft:creeper, 3, 1, 3
10150, forest, biomesoplenty:orchard, MONSTER, minecraft:slime, 3, 1, 3
10151, forest, biomesoplenty:orchard, MONSTER, minecraft:enderman, 1, 1, 3
10152, forest, biomesoplenty:orchard, MONSTER, minecraft:witch, 1, 1, 3
10153, forest, biomesoplenty:orchard, MONSTER, mowziesmobs:grottol, 3, 1, 3
10154, forest, biomesoplenty:orchard, MONSTER, alexsmobs:centipede_head, 3, 1, 3
10155, forest, biomesoplenty:orchard, MONSTER, quark:stoneling, 3, 1, 3
10156, forest, biomesoplenty:orchard, MONSTER, quark:toretoise, 3, 1, 3
10157, forest, biomesoplenty:orchard, CREATURE, minecraft:sheep, 3, 1, 3
10158, forest, biomesoplenty:orchard, CREATURE, minecraft:pig, 3, 1, 3
10159, forest, biomesoplenty:orchard, CREATURE, minecraft:chicken, 3, 1, 3
10160, forest, biomesoplenty:orchard, CREATURE, minecraft:cow, 3, 1, 3
10161, forest, biomesoplenty:orchard, CREATURE, naturalist:bear, 3, 1, 3
10162, forest, biomesoplenty:orchard, CREATURE, naturalist:deer, 3, 1, 3
10163, forest, biomesoplenty:orchard, CREATURE, naturalist:snail, 3, 1, 3
10164, forest, biomesoplenty:orchard, CREATURE, naturalist:butterfly, 3, 1, 3
10165, forest, biomesoplenty:orchard, CREATURE, naturalist:snake, 3, 1, 3
10166, forest, biomesoplenty:orchard, CREATURE, naturalist:cardinal, 3, 1, 3
10167, forest, biomesoplenty:orchard, CREATURE, naturalist:robin, 3, 1, 3
10168, forest, biomesoplenty:orchard, CREATURE, minecraft:rabbit, 3, 1, 3
10169, forest, biomesoplenty:orchard, CREATURE, minecraft:fox, 3, 1, 3
10170, forest, biomesoplenty:orchard, CREATURE, alexsmobs:grizzly_bear, 3, 1, 3
10171, forest, biomesoplenty:orchard, CREATURE, alexsmobs:raccoon, 3, 1, 3
10172, forest, biomesoplenty:orchard, CREATURE, alexsmobs:crow, 3, 1, 3
10173, forest, biomesoplenty:orchard, CREATURE, alexsmobs:tasmanian_devil, 3, 1, 3
10174, forest, biomesoplenty:orchard, CREATURE, alexsmobs:bison, 3, 1, 3
10175, forest, biomesoplenty:orchard, AMBIENT, minecraft:bat, 3, 1, 3
10176, forest, biomesoplenty:orchard, AMBIENT, crittersandcompanions:leaf_insect, 3, 1, 3
10177, forest, biomesoplenty:orchard, AMBIENT, alexsmobs:fly, 3, 1, 3
10178, forest, biomesoplenty:orchard, AMBIENT, alexsmobs:cockroach, 3, 1, 3
10179, forest, biomesoplenty:orchard, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 3, 1, 3
10180, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:catfish, 3, 1, 3
10181, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:gar, 3, 1, 3
10182, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:minnow, 3, 1, 3
10183, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 3
10184, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:smallmouth_bass, 3, 1, 3
10185, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:perch, 3, 1, 3
10186, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:carp, 3, 1, 3
10187, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:bluegill, 3, 1, 3
10188, forest, biomesoplenty:orchard, WATER_AMBIENT, aquaculture:brown_trout, 3, 1, 3
